x,y,z,neuron_id,column,celltype
-72.236,156.473,448.111,838784,22,0
-102.099,196.328,-492.46,838792,22,0
-294.488,257.964,-533.665,838800,22,0
-104.005,175.249,-271.559,838818,12,0
-158.174,287.885,451.731,838826,12,0
51.799,171.766,488.771,838830,12,0
-193.962,259.442,424.273,838840,12,0
12.04,195.962,453.725,838842,13,0
-86.272,318.363,384.622,838848,13,0
-87.492,318.475,382.522,838853,13,0
-139.487,209.357,-566.774,838854,13,0
-120.509,311.339,359.889,838854,13,0
-84.13,440.764,486.438,838854,13,0
-211.374,140.42,445.269,838855,13,0
-140.65,120.339,-673.094,838857,13,0
-144.323,132.45,-645.65,838857,13,0
-85.691,81.029,-428.829,838857,13,0
-161.085,469.333,494.48,838862,13,0
-131.838,224.064,-554.28,838863,13,0
-84.854,322.296,-476.205,838863,13,0
-91.324,313.227,-465.299,838863,13,0
-115.363,245.561,-581.525,838864,13,0
-92.28,116.038,-558.971,838898,22,0
-2.29,106.785,-566.651,838912,22,0
144.807,172.712,505.1,838914,12,0
87.013,120.864,531.036,838934,12,0
-136.619,298.246,379.581,838962,13,0
44.268,198.1,450.662,838964,13,0
-99.952,356.137,412.547,838968,13,0
-117.284,270.96,-255.596,838973,13,0
-281.929,197.619,457.34,839000,22,0
-129.931,306.126,367.275,839000,22,0
-266.648,433.171,497.135,839005,22,0
-0.293,202.683,440.71,839012,22,0
-50.087,131.722,485.026,839024,12,0
-193.033,480.579,512.815,839025,12,0
207.714,142.868,530.054,839028,12,0
-91.885,170.284,-577.894,839043,12,0
-65.416,152.917,-567.039,839043,12,0
-214.088,62.018,474.822,839044,12,0
-12.926,127.322,-542.281,839057,13,0
-83.218,244.098,-576.927,839068,13,0
-4.837,223.513,-590.505,839074,13,0
-95.323,323.817,-450.994,839074,13,0
-93.48,429.738,487.467,839074,13,0
-173.418,391.916,419.522,839076,13,0
-116.581,321.238,301.14,839076,13,0
-140.926,293.936,385.866,839077,14,0
-59.207,228.047,428.166,839080,14,0
-87.394,139.953,-561.199,839107,22,0
-70.698,179.071,428.686,839114,22,0
-334.098,384.697,522.404,839120,8,0
-156.828,348.46,-342.386,839152,9,0
-136.394,307.255,-509.062,839153,9,0
-213.885,269.575,464.917,839153,9,0
-153.11,294.388,452.168,839153,9,0
-56.691,348.055,-497.116,839153,9,0
-84.363,345.278,-437.057,839153,9,0
-188.409,454.883,522.732,839154,9,0
-70.455,183.572,426.971,839154,9,0
-52.682,393.564,451.888,839154,9,0
-81.577,369.927,469.684,839154,9,0
-66.742,340.698,-490.34,839160,13,0
78.448,165.394,509.797,839162,13,0
164.913,186.355,504.26,839165,13,0
160.279,161.205,514.783,839165,13,0
-140.819,413.333,506.156,839167,13,0
-337.631,382.357,523.9,839191,22,0
100.605,169.634,486.879,839227,12,0
80.896,131.549,525.582,839238,12,0
-319.52,436.022,517.742,839245,9,0
-120.451,373.25,461.921,839245,9,0
-98.954,302.793,362.869,839245,9,0
-213.383,57.443,477.807,839248,9,0
-104.951,221.481,-411.697,839248,9,0
-39.152,139.661,479.146,839248,9,0
-337.046,275.187,-590.045,839249,9,0
-181.886,290.456,-542.872,839249,9,0
-145.507,395.825,428.734,839249,9,0
-69.421,338.161,-487.629,839249,9,0
-97.836,351.456,402.967,839249,9,0
-174.77,244.395,-462.012,839252,9,0
-233.341,333.588,-635.252,839255,9,0
-226.035,434.916,494.43,839255,9,0
2.184,406.072,475.749,839255,9,0
-94.376,374.974,412.434,839256,13,0
-56.135,460.991,462.62,839257,13,0
-241.139,278.635,479.07,839258,9,0
-86.71,241.299,439.312,839282,22,0
-95.673,361.412,409.183,839282,22,0
-306.901,423.551,512.344,839284,8,0
-285.559,196.814,459.41,839285,8,0
-107.631,288.744,-441.398,839285,8,0
-345.903,379.271,522.908,839287,8,0
-174.034,392.825,420.826,839287,8,0
-88.215,321.624,382.268,839287,8,0
-224.837,301.299,-520.815,839289,8,0
-220.286,84.047,464.977,839289,8,0
-93.008,265.752,-425.938,839289,8,0
-134.903,350.968,346.319,839297,8,0
-62.652,302.42,-318.328,839298,8,0
-161.295,285.898,408.689,839300,8,0
-67.223,116.253,-365.056,839301,8,0
-138.939,301.228,-507.745,839302,8,0
-319.584,396.784,515.977,839303,8,0
-100.995,163.664,-425.426,839304,8,0
-183.681,271.353,457.366,839307,8,0
-153.177,210.9,-405.772,839311,8,0
-63.965,394.737,451.469,839313,8,0
-193.962,259.442,424.273,839316,9,0
-81.145,369.029,469.38,839318,9,0
-191.544,481.978,512.472,839319,9,0
-55.097,309.967,-325.101,839319,9,0
-66.963,408.81,479.488,839319,9,0
-187.508,320.17,-539.954,839320,9,0
-93.633,382.479,413.321,839320,9,0
-112.493,269.731,-236.349,839324,9,0
-102.239,205.795,-324.082,839326,9,0
-66.529,204.524,-527.799,839328,9,0
-195.919,235.357,-496.514,839328,9,0
-92.89,394.85,418.691,839328,9,0
-76.826,329.672,-483.32,839329,9,0
108.097,340.781,471.914,839330,9,0
-152.026,370.158,374.065,839333,9,0
-133.87,300.301,376.692,839333,9,0
-91.74,396.389,418.457,839343,10,0
-41.55,227.289,428.368,839343,10,0
-212.398,54.562,478.212,839355,8,0
-98.808,263.643,-427.683,839355,8,0
49.817,374.097,456.715,839363,8,0
-110.448,361.334,425.396,839368,8,0
1.681,164.368,-498.382,839371,8,0
-15.989,246.153,-408.398,839375,8,0
-213.885,269.575,464.917,839381,9,0
-123.475,318.736,249.709,839383,9,0
-116.841,322.267,305.871,839383,9,0
-56.054,473.07,484.033,839384,9,0
-157.961,394.106,-528.979,839387,9,0
37.267,379.227,455.623,839390,9,0
-196.832,257.015,424.213,839395,9,0
-164.88,453.835,501.748,839395,9,0
-303.623,429.749,516.175,839420,8,0
-118.445,354.57,459.483,839421,8,0
-77.041,449.443,485.212,839421,8,0
-76.36,450.002,484.968,839421,8,0
15.9,399.107,479.361,839421,8,0
-45.006,473.96,462.489,839423,8,0
-165.513,287.431,410.595,839430,8,0
-295.267,432.307,507.57,839440,8,0
-155.992,383.687,394.366,839443,8,0
-165.801,479.599,499.633,839445,9,0
-127.904,238.846,-412.825,839445,9,0
-118.343,225.747,-425.077,839445,9,0
-135.513,354.578,328.46,839447,9,0
-119.045,267.372,-280.725,839450,9,0
-104.128,314.333,347.838,839450,9,0
-107.317,452.217,510.957,839450,9,0
-109.499,319.619,335.177,839451,9,0
-105.063,398.464,463.991,839451,9,0
-79.577,345.434,-585.608,839452,9,0
-138.12,355.498,354.277,839452,9,0
-103.524,355.681,414.803,839452,9,0
7.139,402.226,477.023,839452,9,0
-99.952,356.137,412.547,839457,10,0
-157.48,377.704,385.072,839458,10,0
-79.966,414.528,447.881,839459,10,0
-33.532,482.14,464.564,839459,10,0
-154.368,390.279,400.192,839461,10,0
145.118,167.538,510.912,839462,10,0
171.521,156.334,513.815,839463,10,0
-164.028,475.691,496.464,839480,8,0
-37.629,354.511,-503.989,839482,8,0
-220.515,92.682,461.783,839483,8,0
-146.87,385.597,-502.032,839485,8,0
-324.053,437.925,514.476,839486,8,0
-38.73,479.833,463.382,839495,8,0
-262.347,202.799,445.542,839497,8,0
-147.24,393.825,423.481,839498,9,0
221.897,139.501,534.475,839499,9,0
-164.809,477.872,498.817,839505,9,0
-121.64,319.429,290.22,839505,9,0
-139.135,413.786,504.566,839505,9,0
-43.955,236.58,407.96,839507,9,0
-6.999,408.687,475.943,839507,9,0
-45.006,473.96,462.489,839508,9,0
-202.391,267.873,461.139,839509,9,0
-57.888,346.861,-496.046,839509,9,0
-207.234,414.726,469.104,839510,9,0
-126.543,435.403,503.091,839510,9,0
-228.182,426.169,480.461,839511,9,0
-185.022,239.532,-475.553,839512,9,0
-125.556,403.022,458.008,839512,9,0
-72.071,282.042,388.126,839512,9,0
-148.074,390.337,-505.038,839513,9,0
-182.599,405.974,442.267,839513,9,0
-123.827,320.038,270.209,839513,9,0
-104.125,306.572,358.658,839513,9,0
-150.301,216.172,-423.756,839538,8,0
-144.062,416.949,470.49,839548,9,0
-183.496,279.048,420.798,839549,9,0
127.926,335.91,473.265,839549,9,0
-137.786,351.581,-463.273,839552,9,0
-211.395,235.154,425.462,839556,9,0
-121.074,240.946,-399.444,839557,9,0
-259.605,431.938,492.779,839559,9,0
-271.417,434.911,498.481,839559,9,0
137.721,166.275,508.065,839562,9,0
-115.082,364.673,432.168,839564,9,0
-118.68,387.777,487.556,839580,8,0
-97.596,388.617,466.374,839594,8,0
-13.612,390.888,450.654,839594,8,0
-203.995,414.036,462.592,839599,9,0
-163.579,474.857,496.466,839603,9,0
-197.855,255.489,423.951,839605,9,0
-102.405,305.712,359.827,839605,9,0
-121.342,311.003,360.252,839605,9,0
-83.075,407.212,442.875,839605,9,0
-8.352,209.169,431.006,839605,9,0
-132.813,416.099,497.767,839606,9,0
-163.579,474.857,496.466,839607,9,0
-18.476,247.392,-410.009,839607,9,0
-268.616,278.998,-504.249,839609,9,0
-98.664,296.201,-454.496,839609,9,0
-120.011,371.058,461.234,839610,9,0
-105.977,314.566,344.245,839615,9,0
-133.605,302.302,369.455,839615,9,0
-141.542,356.025,356.209,839622,21,0
-108.816,286.117,-441.476,839631,8,0
-66.89,272.185,-415.123,839633,8,0
-99.711,309.078,363.4,839633,8,0
34.008,394.136,481.902,839636,8,0
-81.473,409.124,481.974,839639,8,0
-7.881,503.839,470.372,839639,8,0
-91.979,433.626,487.313,839646,8,0
-196.081,338.357,-467.045,839650,8,0
7.243,326.03,-620.654,839653,8,0
-156.039,458.044,493.942,839659,9,0
87.013,120.864,531.036,839660,9,0
-66.742,340.698,-490.34,839661,9,0
-97.002,386.578,465.828,839661,9,0
-8.177,408.644,475.926,839661,9,0
-104.686,307.224,358.206,839666,9,0
-92.248,395.591,418.824,839670,9,0
-45.238,245.84,406.362,839671,9,0
-197.512,268.895,460.432,839674,9,0
141.412,167.113,507.087,839678,9,0
-115.942,328.935,313.629,839682,10,0
-51.422,339.777,477.396,839713,9,0
-136.108,333.485,-467.098,839716,9,0
-67.071,463.033,484.419,839719,9,0
-11.602,391.406,450.69,839722,9,0
-141.508,409.181,464.158,839724,9,0
-90.5,377.611,467.524,839724,9,0
33.108,380.246,453.954,839724,9,0
108.789,165.421,495.825,839724,9,0
172.862,190.607,504.484,839724,9,0
-128.155,225.904,-531.796,839726,9,0
-108.627,360.91,421.687,839726,9,0
-186.061,454.173,521.738,839739,4,0
-7.537,312.072,-614.078,839742,4,0
-230.454,436.074,499.398,839775,4,0
-41.265,316.487,-336.628,839775,4,0
-189.172,483.611,512.809,839820,4,0
-171.516,494.097,513.756,839822,4,0
-116.458,401.587,456.481,839854,4,0
-257.422,431.563,492.454,839873,5,0
-171.171,489.581,505.436,839890,4,0
-84.381,468.031,513.761,839911,5,0
-45.767,473.149,461.554,839912,5,0
-52.948,124.407,487.361,840000,13,0
-69.303,443.503,457.51,840007,13,0
165.616,186.946,504.167,840009,13,0
-47.855,194.661,-330.017,840013,13,0
-39.466,196.529,-417.959,840020,13,0
-220.654,102.655,459.174,840024,13,0
-14.052,127.644,-541.653,840030,12,0
-78.465,145.788,453.231,840037,12,0
-89.352,317.016,-424.231,840039,13,0
0.859,197.026,-442.856,840058,13,0
-156.039,458.044,493.942,840063,13,0
-76.09,201.857,-338.987,840069,12,0
-77.976,282.244,-321.357,840069,12,0
102.092,168.527,487.222,840069,12,0
173.806,190.972,504.595,840069,12,0
87.418,117.42,528.843,840071,12,0
-115.546,255.337,-576.101,840076,13,0
-91.725,324.503,385.668,840076,13,0
-196.409,342.926,-526.873,840086,8,0
-75.717,110.354,-557.007,840091,22,0
-319.52,436.022,517.742,840099,8,0
-102.181,400.825,455.576,840099,8,0
-118.68,387.777,487.556,840102,9,0
-95.913,342.591,401.341,840102,9,0
-83.279,405.566,441.362,840102,9,0
-100.423,452.018,510.605,840103,9,0
-171.064,389.772,415.68,840104,9,0
-143.856,407.7,454.033,840104,9,0
-55.624,410.717,478.39,840104,9,0
-93.842,381.885,466.373,840106,8,0
-6.35,505.236,469.091,840106,8,0
-124.437,311.106,362.35,840109,9,0
-41.325,411.368,478.456,840109,9,0
-25.775,389.158,450.704,840110,9,0
-133.1,284.879,-465.532,840112,9,0
-146.957,301.998,452.883,840112,9,0
-121.257,374.885,461.171,840112,9,0
-94.589,329.644,-450.343,840112,9,0
-93.716,390.791,415.023,840112,9,0
-64.729,466.058,484.353,840114,21,0
-78.957,126.992,-383.244,840125,8,0
-50.202,338.458,477.876,840127,9,0
-122.515,318.731,235.709,840128,9,0
-66.867,464.119,483.917,840128,9,0
-144.95,427.393,478.805,840130,9,0
-52.67,464.745,463.485,840130,9,0
-231.923,216.375,433.999,840132,9,0
-200.192,262.651,-494.457,840132,9,0
-114.268,397.254,482.882,840132,9,0
-50.723,223.686,413.997,840132,9,0
-77.224,352.236,-431.595,840132,9,0
-23.403,389.113,451.347,840132,9,0
-221.808,74.552,469.051,840134,8,0
-184.759,274.913,421.379,840137,9,0
-174.114,452.87,511.83,840137,9,0
-121.795,385.276,479.853,840137,9,0
-134.281,349.367,320.59,840139,9,0
-10.446,193.743,-400.495,840140,9,0
-144.008,419.181,470.314,840151,4,0
-97.17,311.157,368.323,840153,21,0
-180.22,193.316,-610.381,842623,13,16
-116.855,275.705,-214.497,844986,14,21
-103.602,205.745,-489.036,845303,5,16
-146.114,216.656,-518.228,846459,13,21
-106.052,257.591,-436.613,846459,13,21
-157.443,175.788,-561.986,846714,10,21
-176.905,129.082,-548.13,846718,10,21
-40.449,196.591,-416.553,846720,10,21
-126.328,238.853,-483.885,848081,16,21
-121.988,207.923,-514.957,848095,14,21
-115.035,222.836,-507.835,848095,14,21
-68.538,203.215,-400.041,848143,13,21
-107.61,179.589,-439.916,848146,14,21
-145.762,191.869,-580.827,848188,13,21
-109.589,214.1,-489.739,848188,13,21
-257.718,196.726,-621.49,848222,22,16
-57.283,259.763,-558.53,848232,13,21
-66.679,259.76,-590.163,848232,13,21
-40.235,197.444,-324.556,848275,13,21
-118.459,247.464,-583.951,848317,13,21
-100.011,166.075,-616.273,848359,13,21
-39.307,233.521,410.903,848408,13,21
-98.266,167.522,-564.345,848409,10,21
-39.466,196.529,-417.959,848409,10,21
-111.935,218.626,-487.077,848453,10,21
-177.843,357.117,-642.902,848580,10,21
-68.55,197.471,-331.473,848611,9,21
-117.116,228.553,-401.361,848617,7,21
-136.11,281.758,-506.694,848654,6,21
-286.351,201.569,-612.426,848685,9,21
-107.61,179.589,-439.916,848685,9,21
-126.338,227.103,-544.618,848805,5,16
-142.146,239.219,-471.478,848805,5,16
-66.755,159.551,-503.974,849740,16,21
-151.679,146.781,-522.249,849974,16,21
-24.29,195.783,-420.563,850044,13,21
-108.356,209.938,-512.964,850045,13,21
-146.866,222.979,-461.404,850046,13,21
-81.145,369.029,469.38,850046,13,21
-112.116,219.824,-362.995,850056,14,21
-117.98,220.471,-543.516,850113,13,21
-140.461,209.086,-518.585,850113,13,21
-124.685,117.839,-615.82,850115,13,21
-151.035,242.086,-436.359,850115,13,21
-116.295,224.314,-392.589,850115,13,21
-110.774,217.39,-380.326,850115,13,21
-121.768,261.435,-461.695,850115,13,21
-215.762,235.438,-519.573,850151,12,21
-231.013,238.013,-522.363,850151,12,21
-137.142,319.107,-388.954,850151,12,21
-59.415,196.31,-336.254,850158,13,21
-50.021,199.738,-578.441,850324,12,21
-32.926,176.497,-551.271,850324,12,21
-121.213,249.676,-584.909,850330,13,21
-122.042,232.039,-438.331,850331,13,21
-23.294,35.352,-536.445,850381,13,21
-116.669,225.889,-519.911,850384,13,21
-119.655,225.861,-531.59,850384,13,21
-9.326,193.599,-401.623,850386,13,21
-42.988,315.82,-336.008,850386,13,21
-187.27,329.814,-581.376,850477,9,21
-119.655,225.861,-531.59,850486,10,21
-115.035,222.836,-507.835,850486,10,21
-61.768,252.096,-616.584,850577,9,21
-140.287,233.393,-469.637,850578,9,21
-217.92,187.397,-604.8,850581,9,21
-98.808,263.643,-427.683,850581,9,21
-69.914,328.853,-537.543,850586,10,21
-238.114,214.329,437.066,852142,13,21
-125.358,237.875,-413.094,852142,13,21
-118.343,225.747,-425.077,852142,13,21
-115.251,230.817,-417.862,852142,13,21
-91.08,195.904,-515.288,852209,13,21
-56.626,139.634,-506.504,852209,13,21
-142.273,167.756,-593.737,852214,13,21
-8.184,193.533,-402.301,852214,13,21
-190.631,180.63,-424.215,852267,13,21
-141.045,238.135,-468.74,852267,13,21
-105.21,297.763,-434.062,852267,13,21
-86.905,81.01,-429.854,852267,13,21
-117.962,233.23,-417.088,852269,13,21
-31.138,244.629,-670.992,852271,13,21
-64.476,200.555,-405.442,852272,13,21
-117.693,267.508,-460.827,852331,13,21
-211.898,234.383,425.908,852332,13,21
-118.049,226.025,-423.863,852332,13,21
-102.239,205.795,-324.082,852333,13,21
-52.744,175.943,-488.944,852333,13,21
-17.3,168.339,-543.453,852383,12,21
-114.68,269.141,-232.911,852392,13,21
-160.396,259.292,-505.593,852396,13,21
-84.042,312.71,-553.828,852397,13,15
-106.117,208.127,-488.748,852405,14,21
-150.556,287.433,-687.423,852440,12,21
-174.313,282.097,-577.143,852448,13,21
-159.508,204.312,-565.303,852450,13,21
-116.314,225.04,-483.745,852458,13,21
-101.689,137.292,-681.132,852504,12,21
-122.083,243.097,-508.975,852509,13,21
-93.96,174.844,-571.703,852509,13,21
-21.023,200.964,-538.14,852509,13,21
0.452,117.58,-549.611,852509,13,21
-99.278,289.829,-563.602,852511,13,21
-124.401,113.967,-619.439,852559,9,21
-121.532,223.973,-544.139,852563,13,21
-141.974,214.429,-518.881,852563,13,21
-122.442,231.864,-435.349,852568,10,21
-116.295,224.314,-392.589,852568,10,21
-116.282,251.729,-352.565,852568,10,21
-33.721,344.197,-506.356,852630,9,21
-125.934,263.189,-469.184,852630,9,21
-126.768,251.325,-480.91,852630,9,21
-65.572,202.423,-403.07,852634,10,21
-123.454,225.602,-544.416,852637,10,21
-159.282,262.848,-474.01,852684,8,21
-174.464,288.403,-476.422,852690,9,21
-101.244,162.482,-421.935,852690,9,21
-124.502,259.344,-464.933,852690,9,21
-103.941,206.695,-489.05,852692,9,21
-105.254,207.622,-489.045,852692,9,21
-110.224,280.232,-448.384,852692,9,21
-136.091,326.905,-467.348,852693,9,21
-132.237,262.428,-645.158,852704,10,15
-281.981,200.667,-611.216,852743,8,21
-165.7,314.893,-702.845,852752,9,21
-186.83,316.893,-540.813,852752,9,21
-31.505,283.539,-548.591,852755,10,21
-222.893,285.907,-479.694,852801,9,21
-77.976,282.244,-321.357,852801,9,21
4.257,202.612,-549.441,852940,6,21
-184.177,306.979,-541.118,853040,6,21
-162.054,379.274,394.165,853157,5,21
-37.154,52.663,-540.878,854546,13,21
-67.537,295.052,-313.236,854546,13,21
-127.108,227.465,-544.663,854547,13,21
-37.084,229.617,-580.079,854619,13,21
-174.002,290.466,-581.686,854621,13,21
-141.974,214.429,-518.881,854621,13,21
-63.587,247.12,-568.347,854621,13,21
-25.288,199.536,-539.875,854621,13,21
-111.921,216.81,-473.846,854621,13,21
-122.702,231.029,-434.242,854621,13,21
-125.358,237.875,-413.094,854621,13,21
0.859,197.026,-442.856,854621,13,21
-126.338,227.103,-544.618,854622,13,21
-115.529,228.585,-571.726,854623,13,15
-109.195,85.456,-553.509,854691,13,21
-102.991,176.747,-272.319,854691,13,21
-97.989,106.671,-446.695,854692,13,21
-100.727,201.336,-321.624,854696,13,21
-174.77,244.395,-462.012,854749,12,21
-107.713,210.352,-489.353,854749,12,21
-145.344,187.39,-583.127,854757,13,21
-103.041,194.315,-570.622,854757,13,21
30.396,245.074,-599.909,854757,13,21
2.492,189.354,-639.88,854801,12,21
-72.837,324.143,-541.04,854808,13,21
-106.5,239.515,-574.682,854811,13,21
0.859,197.026,-442.856,854811,13,21
-145.952,281.166,-600.281,854815,13,21
-114.018,221.713,-486.389,854815,13,21
-107.949,297.051,84.68,854861,22,21
-105.384,208.879,-377.051,854872,13,21
-165.09,309.349,-697.839,854878,13,21
-198.406,367.486,-580.064,854929,12,21
-101.244,162.482,-421.935,854930,13,21
-66.578,235.124,-580.741,854931,13,21
10.429,332.03,-621.698,854933,13,21
-114.308,228.778,-419.817,854933,13,21
-118.791,244.096,-392.605,854933,13,21
-118.556,221.517,-555.971,854994,13,21
-119.929,227.306,-429.05,854994,13,21
-102.1,207.009,-511.308,854997,13,21
-110.774,217.39,-380.326,854997,13,21
-121.388,235.071,-438.96,855004,10,21
-103.471,139.429,-452.238,855046,9,21
-139.311,240.37,-412.977,855046,9,21
-109.862,225.075,-406.24,855046,9,21
-131.492,297.3,-466.059,855046,9,21
-114.16,271.564,-453.969,855046,9,21
-157.831,352.397,-341.619,855047,9,21
-171.69,98.109,-521.292,855089,9,21
-120.336,52.318,-646.012,855090,9,21
-116.121,256.169,-575.436,855090,9,21
-194.923,327.882,-469.875,855090,9,21
-125.613,227.931,-470.458,855091,9,21
-112.397,212.603,-473.694,855091,9,21
-109.205,317.792,338.129,855091,9,21
-157.878,237.982,-558.393,855092,9,21
-94.611,327.061,-450.582,855092,9,21
-212.966,204.903,-557.554,855095,9,21
-183.506,189.173,-613.163,855095,9,21
-189.52,205.079,-609.271,855095,9,21
-140.461,209.086,-518.585,855095,9,21
-115.035,222.836,-507.835,855095,9,21
-117.663,278.525,-114.49,855095,9,21
-26.36,244.812,-675.232,855097,9,21
-123.454,225.602,-544.416,855100,9,21
-125.671,226.89,-544.601,855101,10,21
-140.463,207.837,-567.302,855105,10,21
-105.629,208.619,-565.44,855105,10,21
-119.655,225.861,-531.59,855111,10,21
-143.074,206.108,-520.176,855151,9,21
-115.035,222.836,-507.835,855151,9,21
-114.122,246.677,-447.154,855159,9,21
-259.907,209.573,-608.126,855210,8,21
-103.226,202.121,-567.949,855210,8,21
-103.479,179.692,-482.809,855210,8,21
-8.184,193.533,-402.301,855217,9,21
-120.038,255.731,-331.245,855261,9,21
-224.837,301.299,-520.815,855262,9,21
-154.484,349.495,-525.537,855262,9,21
-114.16,271.564,-453.969,855262,9,21
-62.527,234.415,-580.643,855263,9,21
-159.37,204.459,-380.887,855263,9,21
-119.655,225.861,-531.59,855263,9,21
-139.665,231.667,-468.182,855263,9,21
-118.343,225.747,-425.077,855263,9,21
-147.8,220.099,-449.556,855263,9,21
-120.871,238.795,-452.607,855264,9,21
-100.89,202.371,-325.127,855267,9,21
-164.129,239.474,-557.945,855326,6,21
-106.116,211.992,-465.4,855379,6,21
-157.129,355.823,-524.241,855384,6,15
-85.413,204.599,-364.312,855386,6,21
